id,date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,total_sleep_records,total_minutes_asleep,total_time_in_bed,weight_kg,weight_pounds,fat,bmi,is_manual_report,log_id,weekday,total_active_minutes
2022484408,2016-04-12,11875,8.340000153,8.340000153,0,3.3099999429999998,0.769999981,4.260000229,0,42,14,227,1157,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,283
2022484408,2016-04-13,12024,8.5,8.5,0,2.99000001,0.100000001,5.409999847,0,43,5,292,1100,2601,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,340
2022484408,2016-04-14,10690,7.5,7.5,0,2.4800000190000002,0.209999993,4.820000172,0,32,3,257,1148,2312,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,292
2022484408,2016-04-15,11034,8.029999733,8.029999733,0,1.940000057,0.310000002,5.78000021,0,27,9,282,1122,2525,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,318
2022484408,2016-04-16,10100,7.090000153,7.090000153,0,3.1500000950000002,0.550000012,3.390000105,0,41,11,151,1237,2177,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,203
2022484408,2016-04-17,15112,11.399999619999999,11.399999619999999,0,3.869999886,0.660000026,6.8800001140000004,0,28,29,331,1052,2782,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,388
2022484408,2016-04-18,14131,10.06999969,10.06999969,0,3.640000105,0.119999997,6.300000191,0,48,3,311,1078,2770,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,362
2022484408,2016-04-19,11548,8.529999733,8.529999733,0,3.289999962,0.239999995,5,0,31,7,250,1152,2489,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,288
2022484408,2016-04-20,15112,10.67000008,10.67000008,0,3.339999914,1.929999948,5.400000095,0,48,63,276,1053,2897,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,387
2022484408,2016-04-21,12453,8.739999771,8.739999771,0,3.329999924,1.110000014,4.309999943,0,104,53,255,1028,3158,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,412
2022484408,2016-04-22,12954,9.3299999239999991,9.3299999239999991,0,4.429999828,0.419999987,4.46999979,0,52,10,273,1105,2638,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,335
2022484408,2016-04-23,6001,4.2100000380000004,4.2100000380000004,0,0,0,4.2100000380000004,0,0,0,249,1191,2069,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,249
2022484408,2016-04-24,13481,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161,2529,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,279
2022484408,2016-04-25,11369,8.010000229,8.010000229,0,3.329999924,0.219999999,4.4600000380000004,0,44,8,217,1171,2470,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,269
2022484408,2016-04-26,10119,7.190000057,7.190000057,0,1.429999948,0.660000026,5.110000134,0,55,24,275,1086,2793,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,354
2022484408,2016-04-27,10159,7.1300001140000004,7.1300001140000004,0,1.039999962,0.970000029,5.1199998859999996,0,19,20,282,1119,2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,321
2022484408,2016-04-28,10140,7.1199998859999996,7.1199998859999996,0,0.409999996,1.330000043,5.389999866,0,6,20,291,1123,2296,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,317
2022484408,2016-04-29,10245,7.190000057,7.190000057,0,0.479999989,1.210000038,5.5,0,21,40,281,1098,2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,342
2022484408,2016-04-30,18387,12.90999985,12.90999985,0,0.939999998,1.399999976,10.56999969,0,13,23,361,1043,2732,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,397
2022484408,2016-05-01,10538,7.400000095,7.400000095,0,1.940000057,0.959999979,4.5,0,25,28,245,1142,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,298
2022484408,2016-05-02,10379,7.2899999619999996,7.2899999619999996,0,2.609999895,0.340000004,4.329999924,0,36,8,277,1119,2473,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,321
2022484408,2016-05-03,12183,8.739999771,8.739999771,0,3.99000001,0.460000008,4.28000021,0,72,14,250,1104,2752,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,336
2022484408,2016-05-04,11768,8.289999962,8.289999962,0,2.50999999,0.930000007,4.849999905,0,36,27,272,1105,2649,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,335
2022484408,2016-05-05,11895,8.350000381,8.350000381,0,2.789999962,0.860000014,4.699999809,0,55,20,253,1112,2609,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,328
2022484408,2016-05-06,10227,7.179999828,7.179999828,0,1.870000005,0.670000017,4.639999866,0,24,17,295,1104,2498,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,336
2022484408,2016-05-07,6708,4.7100000380000004,4.7100000380000004,0,1.610000014,0.079999998,3.0199999809999998,0,20,2,149,1269,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,171
2022484408,2016-05-08,3292,2.3099999429999998,2.3099999429999998,0,0,0,2.3099999429999998,0,0,0,135,1305,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,135
2022484408,2016-05-09,13379,9.390000343,9.390000343,0,2.119999886,1.629999995,5.639999866,0,35,47,297,1061,2709,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,379
2022484408,2016-05-10,12798,8.979999542,8.979999542,0,2.220000029,1.210000038,5.559999943,0,57,28,271,1084,2797,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,356
2022484408,2016-05-11,13272,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133,2544,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,307
2022484408,2016-05-12,9117,6.409999847,6.409999847,0,1.279999971,0.670000017,4.440000057,0,16,16,236,728,1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,268
2026352035,2016-04-12,4414,2.74000001,2.74000001,0,0.189999998,0.349999994,2.200000048,0,3,8,181,706,1459,1,503,546,NA,NA,NA,NA,NA,NA,Tuesday,192
2026352035,2016-04-13,4993,3.0999999049999998,3.0999999049999998,0,0,0,3.0999999049999998,0,0,0,238,663,1521,1,531,565,NA,NA,NA,NA,NA,NA,Wednesday,238
2026352035,2016-04-14,3335,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,1431,1,545,568,NA,NA,NA,NA,NA,NA,Thursday,197
2026352035,2016-04-15,3821,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,1444,1,523,573,NA,NA,NA,NA,NA,NA,Friday,188
2026352035,2016-04-16,2547,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,1373,1,524,567,NA,NA,NA,NA,NA,NA,Saturday,150
2026352035,2016-04-17,838,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,60,1053,1214,1,437,498,NA,NA,NA,NA,NA,NA,Sunday,60
2026352035,2016-04-18,3325,2.0599999429999998,2.0599999429999998,0,0,0,2.0599999429999998,0,0,0,182,1062,1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,182
2026352035,2016-04-19,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,1,498,540,NA,NA,NA,NA,NA,NA,Tuesday,141
2026352035,2016-04-20,7222,4.480000019,4.480000019,0,0,0,4.480000019,0,0,0,327,623,1667,1,461,510,NA,NA,NA,NA,NA,NA,Wednesday,327
2026352035,2016-04-21,2467,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,1370,1,477,514,NA,NA,NA,NA,NA,NA,Thursday,153
2026352035,2016-04-22,2915,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,1399,1,520,545,NA,NA,NA,NA,NA,NA,Friday,162
2026352035,2016-04-23,12357,7.7100000380000004,7.7100000380000004,0,0,0,7.7100000380000004,0,0,0,432,458,1916,1,522,554,NA,NA,NA,NA,NA,NA,Saturday,432
2026352035,2016-04-24,3490,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,1401,1,555,591,NA,NA,NA,NA,NA,NA,Sunday,164
2026352035,2016-04-25,6017,3.7300000190000002,3.7300000190000002,0,0,0,3.7300000190000002,0,0,0,260,821,1576,1,506,531,NA,NA,NA,NA,NA,NA,Monday,260
2026352035,2016-04-26,5933,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,288,1018,1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,288
2026352035,2016-04-27,6088,3.7699999809999998,3.7699999809999998,0,0,0,3.7699999809999998,0,0,0,286,586,1593,1,508,545,NA,NA,NA,NA,NA,NA,Wednesday,286
2026352035,2016-04-28,6375,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,1649,1,513,545,NA,NA,NA,NA,NA,NA,Thursday,331
2026352035,2016-04-29,7604,4.7100000380000004,4.7100000380000004,0,0,0,4.7100000380000004,0,0,0,352,492,1692,1,490,510,NA,NA,NA,NA,NA,NA,Friday,352
2026352035,2016-04-30,4729,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,1506,1,573,607,NA,NA,NA,NA,NA,NA,Saturday,233
2026352035,2016-05-01,3609,2.279999971,2.279999971,0,0,0,2.279999971,0,0,0,191,716,1447,1,527,546,NA,NA,NA,NA,NA,NA,Sunday,191
2026352035,2016-05-02,7018,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,1690,1,511,543,NA,NA,NA,NA,NA,NA,Monday,355
2026352035,2016-05-03,5992,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,304
2026352035,2016-05-04,6564,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,1658,1,538,560,NA,NA,NA,NA,NA,NA,Wednesday,345
2026352035,2016-05-05,12167,7.5399999619999996,7.5399999619999996,0,0,0,7.5399999619999996,0,0,0,475,479,1926,1,468,485,NA,NA,NA,NA,NA,NA,Thursday,475
2026352035,2016-05-06,8198,5.079999924,5.079999924,0,0,0,5.079999924,0,0,0,383,511,1736,1,524,548,NA,NA,NA,NA,NA,NA,Friday,383
2026352035,2016-05-07,4193,2.5999999049999998,2.5999999049999998,0,0,0,2.5999999049999998,0,0,0,229,665,1491,1,511,521,NA,NA,NA,NA,NA,NA,Saturday,229
2026352035,2016-05-08,5528,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,258,610,1555,1,541,568,NA,NA,NA,NA,NA,NA,Sunday,258
2026352035,2016-05-09,10685,6.6199998859999996,6.6199998859999996,0,0,0,6.599999905,0,0,0,401,543,1869,1,531,556,NA,NA,NA,NA,NA,NA,Monday,401
2026352035,2016-05-10,254,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,17,1002,1141,1,357,380,NA,NA,NA,NA,NA,NA,Tuesday,17
2026352035,2016-05-11,8580,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,1698,1,523,553,NA,NA,NA,NA,NA,NA,Wednesday,330
2026352035,2016-05-12,8891,5.510000229,5.510000229,0,0,0,5.510000229,0,0,0,343,330,1364,1,456,485,NA,NA,NA,NA,NA,NA,Thursday,343
2320127002,2016-04-12,10725,7.489999771,7.489999771,0,1.169999957,0.310000002,6.010000229,0,13,9,306,1112,2124,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,328
2320127002,2016-04-13,7275,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,335
2320127002,2016-04-14,3973,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,191,1249,1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,191
2320127002,2016-04-15,5205,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,1801,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,245
2320127002,2016-04-16,5057,3.410000086,3.410000086,0,0,0,3.4000000950000002,0,0,0,195,1245,1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,195
2320127002,2016-04-17,6198,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,249
2320127002,2016-04-18,6559,4.420000076,4.420000076,0,0,0.25999999,4.139999866,0,0,7,260,1173,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,267
2320127002,2016-04-19,5997,4.0399999619999996,4.0399999619999996,0,0,0.379999995,3.660000086,0,0,11,228,1201,1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,239
2320127002,2016-04-20,7192,4.849999905,4.849999905,0,0,0.49000001,4.340000153,0,0,11,283,1146,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,294
2320127002,2016-04-21,3404,2.289999962,2.289999962,0,0.059999999,0.419999987,1.809999943,0,1,10,127,1302,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,138
2320127002,2016-04-22,5583,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,266
2320127002,2016-04-23,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129,1804,1,61,69,NA,NA,NA,NA,NA,NA,Saturday,242
2320127002,2016-04-24,4165,2.8099999429999998,2.8099999429999998,0,0,0,2.799999952,0,0,0,204,1236,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,204
2320127002,2016-04-25,3588,2.420000076,2.420000076,0,0.230000004,0.200000003,1.99000001,0,3,5,152,1280,1654,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,160
2320127002,2016-04-26,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,147
2320127002,2016-04-27,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,82
2320127002,2016-04-28,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,76
2320127002,2016-04-29,924,0.620000005,0.620000005,0,0,0,0.620000005,0,0,0,45,1395,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,45
2320127002,2016-04-30,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206,1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,234
2320127002,2016-05-01,772,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,40,1400,1403,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,40
2320127002,2016-05-02,3634,2.450000048,2.450000048,0,0.360000014,0.209999993,1.879999995,0,5,6,123,1306,1613,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,134
2320127002,2016-05-03,7443,5.019999981,5.019999981,0,1.49000001,0.370000005,3.160000086,0,20,10,206,1204,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,236
2320127002,2016-05-04,1201,0.810000002,0.810000002,0,0,0,0.810000002,0,0,0,52,1388,1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,52
2320127002,2016-05-05,5202,3.50999999,3.50999999,0,0,0.389999986,3.109999895,0,0,11,223,1206,1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,234
2320127002,2016-05-06,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,204
2320127002,2016-05-07,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,319
2320127002,2016-05-08,5161,3.4800000190000002,3.4800000190000002,0,0,0,3.470000029,0,0,0,247,1193,1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,247
2320127002,2016-05-09,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,145
2320127002,2016-05-10,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,290
2320127002,2016-05-11,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,300
2320127002,2016-05-12,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,128
2347167796,2016-04-12,10113,6.829999924,6.829999924,0,2,0.620000005,4.199999809,0,28,13,320,964,2344,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,361
2347167796,2016-04-13,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,2038,1,467,531,NA,NA,NA,NA,NA,NA,Wednesday,246
2347167796,2016-04-14,10129,6.699999809,6.699999809,0,0.02,2.74000001,3.9400000570000002,0,1,48,206,705,2010,1,445,489,NA,NA,NA,NA,NA,NA,Thursday,255
2347167796,2016-04-15,10465,6.920000076,6.920000076,0,0.07,1.419999957,5.429999828,0,1,24,284,720,2133,1,452,504,NA,NA,NA,NA,NA,NA,Friday,309
2347167796,2016-04-16,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,2670,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,406
2347167796,2016-04-17,5472,3.619999886,3.619999886,0,0.079999998,0.280000001,3.25999999,0,1,7,249,508,1882,1,556,602,NA,NA,NA,NA,NA,NA,Sunday,257
2347167796,2016-04-18,8247,5.449999809,5.449999809,0,0.790000021,0.860000014,3.789999962,0,11,16,206,678,1944,1,500,557,NA,NA,NA,NA,NA,NA,Monday,233
2347167796,2016-04-19,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648,2346,1,465,514,NA,NA,NA,NA,NA,NA,Tuesday,389
2347167796,2016-04-20,10999,7.269999981,7.269999981,0,0.680000007,1.809999943,4.78000021,0,11,43,269,1011,2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,323
2347167796,2016-04-21,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,2048,1,460,484,NA,NA,NA,NA,NA,NA,Thursday,257
2347167796,2016-04-22,7804,5.159999847,5.159999847,0,0.560000002,1.679999948,2.920000076,0,9,27,206,781,1946,1,405,461,NA,NA,NA,NA,NA,NA,Friday,242
2347167796,2016-04-23,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,2629,1,374,386,NA,NA,NA,NA,NA,NA,Saturday,427
2347167796,2016-04-24,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584,2187,1,442,459,NA,NA,NA,NA,NA,NA,Sunday,360
2347167796,2016-04-25,9482,6.3800001140000004,6.3800001140000004,0,1.269999981,0.519999981,4.599999905,0,15,11,277,653,2095,1,433,471,NA,NA,NA,NA,NA,NA,Monday,303
2347167796,2016-04-26,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732,1861,1,436,490,NA,NA,NA,NA,NA,NA,Tuesday,227
2347167796,2016-04-27,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,2194,1,448,499,NA,NA,NA,NA,NA,NA,Wednesday,330
2347167796,2016-04-28,5439,3.5999999049999998,3.5999999049999998,0,0,0,3.5999999049999998,0,0,0,229,764,1854,1,408,450,NA,NA,NA,NA,NA,NA,Thursday,229
2347167796,2016-04-29,42,0.029999999,0.029999999,0,0,0,0.029999999,0,0,0,4,2,403,1,411,473,NA,NA,NA,NA,NA,NA,Friday,4
2873212765,2016-04-12,8796,5.909999847,5.909999847,0,0.109999999,0.930000007,4.8800001140000004,0,2,21,356,1061,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,379
2873212765,2016-04-13,7618,5.1199998859999996,5.1199998859999996,0,0,0.219999999,4.8800001140000004,0.02,0,8,404,1028,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,412
2873212765,2016-04-14,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,331
2873212765,2016-04-15,8482,5.699999809,5.699999809,0,0,0,5.690000057,0.01,0,0,448,992,2063,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,448
2873212765,2016-04-16,9685,6.650000095,6.650000095,0,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,2148,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,353
2873212765,2016-04-17,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,168
2873212765,2016-04-18,7762,5.239999771,5.239999771,0,0.07,0.280000001,4.889999866,0,1,6,311,1122,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,318
2873212765,2016-04-19,7948,5.3699998859999996,5.3699998859999996,0,0,0,5.360000134,0,0,0,389,1051,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,389
2873212765,2016-04-20,9202,6.300000191,6.300000191,0,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,2094,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,405
2873212765,2016-04-21,8859,5.980000019,5.980000019,0,0.129999995,0.370000005,5.46999979,0.01,2,10,371,1057,1970,NA,NA,NA,56.7000007629395,125.002104340889,NA,21.4500007629395,TRUE,1461283199000,Thursday,383
2873212765,2016-04-22,7286,4.900000095,4.900000095,0,0.460000008,0,4.420000076,0.02,46,0,366,1028,2241,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,412
2873212765,2016-04-23,9317,6.349999905,6.349999905,0,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,363
2873212765,2016-04-24,6873,4.679999828,4.679999828,0,3,0.059999999,1.620000005,0,46,1,190,1203,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,237
2873212765,2016-04-25,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,359
2873212765,2016-04-26,8242,5.5399999619999996,5.5399999619999996,0,0.119999997,0.180000007,5.239999771,0,2,5,309,1124,1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,316
2873212765,2016-04-27,3516,2.359999895,2.359999895,0,0,0,2.359999895,0,46,0,197,1197,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,243
2873212765,2016-04-28,7913,5.409999847,5.409999847,0,2.160000086,0.340000004,2.910000086,0,28,7,213,1192,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,248
2873212765,2016-04-29,7365,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,249
2873212765,2016-04-30,8452,5.679999828,5.679999828,0,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,273
2873212765,2016-05-01,7399,4.96999979,4.96999979,0,0.49000001,1.039999962,3.4400000570000002,0,7,18,196,1219,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,221
2873212765,2016-05-02,7525,5.059999943,5.059999943,0,0,0.209999993,4.829999924,0.02,0,7,334,1099,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,341
2873212765,2016-05-03,7412,4.980000019,4.980000019,0,0.059999999,0.25,4.659999847,0.01,1,6,363,1070,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,370
2873212765,2016-05-04,8278,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,420
2873212765,2016-05-05,8314,5.610000134,5.610000134,0,0.779999971,0.800000012,4.03000021,0,13,23,311,1093,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,347
2873212765,2016-05-06,7063,4.75,4.75,0,0,0.119999997,4.610000134,0.01,0,5,370,1065,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,375
2873212765,2016-05-07,4940,3.380000114,3.380000114,0,2.279999971,0.550000012,0.550000012,0,75,11,52,1302,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,138
2873212765,2016-05-08,8168,5.5399999619999996,5.5399999619999996,0,2.9000000950000002,0,2.640000105,0,46,0,326,1068,2096,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,372
2873212765,2016-05-09,7726,5.190000057,5.190000057,0,0,0,5.190000057,0,0,0,345,1095,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,345
2873212765,2016-05-10,8275,5.559999943,5.559999943,0,0,0,5.550000191,0.01,0,0,373,1067,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,373
2873212765,2016-05-11,6440,4.329999924,4.329999924,0,0,0,4.320000172,0.01,0,0,319,1121,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,319
2873212765,2016-05-12,7566,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,1431,NA,NA,NA,57.2999992370605,126.324874550011,NA,21.6900005340576,TRUE,1463097599000,Thursday,268
3372868164,2016-04-12,4747,3.24000001,3.24000001,0,0,0,3.2300000190000002,0.01,0,0,280,1160,1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,280
3372868164,2016-04-13,9715,6.6300001140000004,6.6300001140000004,0,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,395
3372868164,2016-04-14,8844,6.03000021,6.03000021,0,0.340000004,1.029999971,4.650000095,0.01,6,25,370,1039,2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thursday,401
3372868164,2016-04-15,7451,5.079999924,5.079999924,0,0,0,5.059999943,0.02,0,0,335,1105,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friday,335
3372868164,2016-04-16,6905,4.730000019,4.730000019,0,0,0,4.699999809,0.029999999,0,0,356,1084,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saturday,356
3372868164,2016-04-17,8199,5.8800001140000004,5.8800001140000004,0,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sunday,335
3372868164,2016-04-18,6798,4.639999866,4.639999866,0,1.080000043,0.200000003,3.3499999049999998,0,20,7,343,1070,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monday,370
3372868164,2016-04-19,7711,5.260000229,5.260000229,0,0,0,5.239999771,0.02,0,0,376,1064,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tuesday,376
3372868164,2016-04-20,4880,3.329999924,3.329999924,0,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wednesday,292
